dataset	run_id	subject_id	site	qc_status	fd	connectome_npz
ABIDE1	sub-0050206_task-rest_run-1	sub-0050206	SDSU	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050206_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050207_task-rest_run-1	sub-0050207	SDSU	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050207_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050209_task-rest_run-1	sub-0050209	SDSU	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050209_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050210_task-rest_run-1	sub-0050210	SDSU	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050210_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050212_task-rest_run-1	sub-0050212	SDSU	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050212_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050213_task-rest_run-1	sub-0050213	SDSU	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050213_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050214_task-rest_run-1	sub-0050214	SDSU	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050214_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050215_task-rest_run-1	sub-0050215	SDSU	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050215_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050216_task-rest_run-1	sub-0050216	SDSU	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050216_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050217_task-rest_run-1	sub-0050217	SDSU	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050217_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050232_task-rest_run-1	sub-0050232	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050232_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050233_task-rest_run-1	sub-0050233	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050233_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050234_task-rest_run-1	sub-0050234	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050234_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050235_task-rest_run-1	sub-0050235	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050235_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050236_task-rest_run-1	sub-0050236	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050236_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050237_task-rest_run-1	sub-0050237	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050237_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050238_task-rest_run-1	sub-0050238	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050238_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050239_task-rest_run-1	sub-0050239	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050239_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050240_task-rest_run-1	sub-0050240	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050240_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050241_task-rest_run-1	sub-0050241	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050241_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050243_task-rest_run-1	sub-0050243	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050243_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050246_task-rest_run-1	sub-0050246	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050246_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050248_task-rest_run-1	sub-0050248	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050248_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050249_task-rest_run-1	sub-0050249	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050249_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050250_task-rest_run-1	sub-0050250	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050250_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050253_task-rest_run-1	sub-0050253	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050253_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050254_task-rest_run-1	sub-0050254	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050254_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050255_task-rest_run-1	sub-0050255	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050255_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050257_task-rest_run-1	sub-0050257	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050257_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050259_task-rest_run-1	sub-0050259	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050259_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050260_task-rest_run-1	sub-0050260	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050260_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050261_task-rest_run-1	sub-0050261	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050261_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050262_task-rest_run-1	sub-0050262	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050262_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050263_task-rest_run-1	sub-0050263	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050263_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050264_task-rest_run-1	sub-0050264	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050264_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050266_task-rest_run-1	sub-0050266	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050266_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050267_task-rest_run-1	sub-0050267	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050267_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050268_task-rest_run-1	sub-0050268	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050268_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050269_task-rest_run-1	sub-0050269	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050269_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050270_task-rest_run-1	sub-0050270	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050270_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050271_task-rest_run-1	sub-0050271	TRINITY(1)	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050271_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050272_task-rest_run-1	sub-0050272	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050272_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050273_task-rest_run-1	sub-0050273	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050273_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050274_task-rest_run-1	sub-0050274	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050274_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050275_task-rest_run-1	sub-0050275	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050275_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050276_task-rest_run-1	sub-0050276	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050276_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050277_task-rest_run-1	sub-0050277	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050277_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050278_task-rest_run-1	sub-0050278	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050278_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050280_task-rest_run-1	sub-0050280	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050280_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050281_task-rest_run-1	sub-0050281	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050281_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050282_task-rest_run-1	sub-0050282	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050282_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050283_task-rest_run-1	sub-0050283	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050283_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050284_task-rest_run-1	sub-0050284	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050284_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050285_task-rest_run-1	sub-0050285	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050285_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050287_task-rest_run-1	sub-0050287	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050287_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050288_task-rest_run-1	sub-0050288	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050288_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050289_task-rest_run-1	sub-0050289	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050289_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050290_task-rest_run-1	sub-0050290	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050290_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050291_task-rest_run-1	sub-0050291	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050291_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050292_task-rest_run-1	sub-0050292	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050292_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050293_task-rest_run-1	sub-0050293	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050293_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050294_task-rest_run-1	sub-0050294	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050294_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050295_task-rest_run-1	sub-0050295	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050295_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050298_task-rest_run-1	sub-0050298	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050298_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050300_task-rest_run-1	sub-0050300	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050300_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050301_task-rest_run-1	sub-0050301	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050301_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050307_task-rest_run-1	sub-0050307	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050307_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050310_task-rest_run-1	sub-0050310	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050310_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050314_task-rest_run-1	sub-0050314	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050314_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050315_task-rest_run-1	sub-0050315	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050315_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050316_task-rest_run-1	sub-0050316	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050316_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050318_task-rest_run-1	sub-0050318	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050318_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050319_task-rest_run-1	sub-0050319	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050319_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050320_task-rest_run-1	sub-0050320	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050320_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050321_task-rest_run-1	sub-0050321	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050321_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050324_task-rest_run-1	sub-0050324	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050324_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050325_task-rest_run-1	sub-0050325	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050325_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050326_task-rest_run-1	sub-0050326	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050326_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050327_task-rest_run-1	sub-0050327	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050327_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050328_task-rest_run-1	sub-0050328	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050328_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050329_task-rest_run-1	sub-0050329	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050329_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050330_task-rest_run-1	sub-0050330	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050330_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050331_task-rest_run-1	sub-0050331	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050331_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050332_task-rest_run-1	sub-0050332	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050332_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050333_task-rest_run-1	sub-0050333	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050333_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050334_task-rest_run-1	sub-0050334	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050334_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050335_task-rest_run-1	sub-0050335	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050335_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050336_task-rest_run-1	sub-0050336	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050336_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050337_task-rest_run-1	sub-0050337	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050337_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050338_task-rest_run-1	sub-0050338	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050338_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050339_task-rest_run-1	sub-0050339	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050339_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050340_task-rest_run-1	sub-0050340	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050340_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050341_task-rest_run-1	sub-0050341	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050341_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050342_task-rest_run-1	sub-0050342	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050342_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050343_task-rest_run-1	sub-0050343	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050343_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050344_task-rest_run-1	sub-0050344	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050344_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050345_task-rest_run-1	sub-0050345	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050345_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050346_task-rest_run-1	sub-0050346	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050346_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050347_task-rest_run-1	sub-0050347	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050347_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050348_task-rest_run-1	sub-0050348	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050348_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050349_task-rest_run-1	sub-0050349	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050349_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050350_task-rest_run-1	sub-0050350	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050350_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050351_task-rest_run-1	sub-0050351	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050351_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0050352_task-rest_run-1	sub-0050352	UM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0050352_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
